beta_true_labels,beta_mislabelled,bias
0.459293491507182,0.5239989221167869,0.06470543060960487
0.5838555321958073,0.37796300205477,-0.2058925301410373
0.5386120311434731,0.44271362050493335,-0.09589841063853977
0.43537879861607764,0.4401484521014,0.004769653485322378
0.3881099029988142,0.6188088767055363,0.2306989737067221
0.6610246821944337,0.5903559101193853,-0.0706687720750484
0.5967071440750138,0.7046613143982667,0.10795417032325294
0.3342148379268116,0.5095891111761852,0.1753742732493736
0.6683559572639555,0.5449322062251728,-0.12342375103878267
0.6121072495805442,0.2796328046212934,-0.33247444495925077
0.5761663183900695,0.5338604568223392,-0.04230586156773031
0.4542083067947226,0.5346836716475312,0.08047536485280854
0.23601751550309316,0.2283371784014611,-0.007680337101632073
0.5894823731820464,0.7007107420296745,0.1112283688476281
0.638099644082222,0.6599262120002956,0.02182656791807358
0.5936697151902692,0.7630090583763105,0.16933934318604127
0.7092236134733965,0.7326810071866598,0.023457393713263386
0.5816804204601186,0.5533610256422057,-0.028319394817912902
0.21699166223494654,0.18236221927385568,-0.034629442961090856
0.32451736596300873,0.36836643964717997,0.043849073684171236
0.25788819891196435,0.3553639149034412,0.09747571599147686
0.4420241455386309,0.2568343457255662,-0.18518979981306471
0.7133105030744258,0.8214341071003738,0.108123604025948
0.6685998646267689,0.5635561522069371,-0.10504371241983179
0.5599413068380624,0.47645630757929314,-0.08348499925876929
0.4765205580537187,0.020750913191660246,-0.45576964486205845
0.6091574678108262,0.4980741545197493,-0.11108331329107696
0.7486216418513177,0.3616799249058784,-0.38694171694543933
0.5481066102816673,0.6381655989536758,0.09005898867200846
0.6419878763878538,0.6452391150073208,0.0032512386194669674
0.570098878984779,0.6009109159514155,0.03081203696663659
0.24315616282737454,0.2635362476182544,0.020380084790879854
0.4432117069361817,0.2783021769042087,-0.164909530031973
0.4499811937962461,0.29108241562053844,-0.1588987781757077
0.38965183554674276,0.39012771730159124,0.00047588175484847284
0.40644402108593103,0.1672830364465196,-0.23916098463941143
0.23566889769899363,0.4660996934373789,0.23043079573838526
0.30056974440744927,0.37860225489743676,0.0780325104899875
0.30179489835928597,0.5024414357201519,0.2006465373608659
0.544648522976351,0.5623550368762591,0.017706513899908072
0.6806534012956693,0.5717971199969201,-0.10885628129874925
0.41174387010123664,0.14302812792624636,-0.2687157421749903
0.6913070331926039,0.4400223609410026,-0.2512846722516013
0.34086303630337966,0.38163029607053406,0.040767259767154396
0.7855840023587894,0.623054752505534,-0.16252924985325545
